id,review_text,stars,sentiment_label,sentiment
en_0584072,"Blocks are good; strap is not so great.

Foam yoga blocks vary in density. Some are softer and have more give; others are denser and firmer. These blocks are on the denser side. They have very little give in them. I'm happy with them. The strap, on the other hand, is not so great. It is a very thin material and when I fastened it, I could make it slip by pulling on opposite sides of the buckle. If you use a strap a lot in your practice, I would recommend investing in a different one that is thicker and more substantial. Also, the blocks and strap are not the same shade of purple. The blocks are much lighter than the strap. Personally, I don't care but that matters to some so I'm passing it along.",4,2,positive
en_0786046,"Great for your car too!

I purchased this tool box because I needed a tool box for my home. The tools are sturdy and it's one of the few that had the correct bit I needed for my car. I was able to use these tools for my car and house, I really like this tool set",5,2,positive
en_0928786,"The basics of hacking.........

This guidebook has all the information that you need to learn about some of the most common attacks that are going on in the world today as well as some of the things that you can do to protect yourself.",4,2,positive
en_0673394,"Great for the price

Wish they included a longer screws though",4,2,positive
en_0977304,"Nice buy

Ink is ink it worked when I used it",3,1,neutral
en_0504177,"planters

I thought the color would be white not grey.",3,1,neutral
en_0796673,"Too stiff, rubbed in wrong places

Heavier than I expected. The material is very stiff and thick. It was uncomfortable and rubbed the dog in the wrong places, esp with one of the adjustment buckles right under his armpit.",2,0,negative
en_0538641,"bottle lights

I love them - however they do not last very long and I don't leave them on for long periods of time. Had to replace batteries in three sets and haven't had them very long. But they are very cool in my antique lanterns if they would just last a little longer",3,1,neutral
en_0262492,"Needs extender

Should come with an extension magnet clip. Very tight fit.",2,0,negative
en_0091686,"stable

It gives me a strong hold on to the ground. I always wear sandals at home, and this is more comfortable than the previous WalMart slippers",4,2,positive
en_0348891,"Seemed cool but others were right, a little to week to be of much use.

I can't seem to find the right job for these because they cannot handle much torque.",2,0,negative
en_0514849,"comfy

good sheets for the price",4,2,positive
en_0263033,"Durable but heavy

Phone case is durable but heavy. My husband is okay with it but it would be too much for me to carry.",2,0,negative
en_0214645,"The holes are much too small and jagged and they fill with water every time it rains.

I bought 2 of these Terrible feeders. As others have said. The holes are much too small and jagged. Another BIG issue is they fill with water every time it rains.",1,0,negative
en_0547543,"Cheap material and runs a little big... ...

Cheap material and runs a little big.... I ordered the pink one size medium ... Its mushy in the middle & too long for me... I'm 5'3",2,0,negative
en_0671421,"Five Stars

this is my absolute favorite of all tea's. I am hooked!!!! It is so delicious!!!",5,2,positive
en_0082313,"Cute but not super George-like

Pretty cute as just a monkey stuffy. I don't think it really looks like George though. Haven't been able to find one that does, which seems crazy considering how popular he is. Overall this is a cute product though!",3,1,neutral
en_0350956,"Just okay

Thought I'd give these a try based on good looks and price-point. They are very grippy as advertised. Compared to the many other gloves I've worn, these are far from ideal. The small is still too large and with the slightest bit of sweat my hands slip around inside the glove. they don't seem to absorb the sweat at all. However, my biggest issue is that the primary material (the red cloth in the fingers and back of the glove) sticks to Velcro. Plenty of my other gear has Velcro (safety pads, shorts, etc.), so these gloves are sticking to my other gear and after just two rides are frayed and fuzzy from me pulling them off Velcro patches.",3,1,neutral
en_0851666,"Good idea but not for my job

I really liked the idea of it but it didn't work out for my job, kept knocking it off my hardhat. Should've kept my money..",2,0,negative
en_0017816,"Both work fine since I fixed

Had to take one apart and fix",3,1,neutral
en_0592164,"So much better than I expected.

Very easy to set up, and does so much more than just monitoring temps. It monitors door being opened/closed, smoke alarm detections, flooding detections, and shows the history of each monitoring categories. Of course, I can monitor all sensor's all monitoring categories on the App via internet anywhere in the world. It also has one small attachment for sliding door monitoring option. Thoughtful.",5,2,positive
en_0893758,"its a good read

it's a good read the story if interesting",3,1,neutral
en_0329905,"Kids will love it!

Ease of setting up but easily punctures.",4,2,positive
en_0182238,"Terrible! If I could give a ZERO I would

I ordered it months ago and never received it contacted the seller twice asking for a refund and all they said was that the order was sent but yet I still never got it and they won’t give me the refund! Don’t waste your time get use one of the other ones!!!!!",1,0,negative
en_0584833,"Difficult to use.

Too difficult having to shake to get to work. The red doesn't work. Dissappointed but kept.",2,0,negative
en_0131806,"I-Type Film

Easy to use , but quality of photos are poor. Either to light , to dark, or blurry?",3,1,neutral
en_0803219,"Probably works well; I can't get beyond the imperfection in the surface

I was willing to pay a little more to get a great quality travel mug. I will never know if the mug itself was a good value. The chip in the color (a thin film surrounding the mug?) upon arrival convinced me that it could never hold up to how I will treat it. Bummer.",3,1,neutral
en_0642598,"Nice looking but not durable

They look great and I like that they have the zipper loop that I can use to hook the cover on a clip when not on the club. It keeps me from loosing them. Construction looks good. But beware of the durability, they are pretty cheap after all. I have only had them for less than 3 weeks and the Neoprene cloth has small cuts on the fabric on 7 of ten clubs. It must be from the club shattering when in the golf cart. This amount of wear and tear in less than 3 weeks is why I only give them three stars. BTW I play an average of 2-3 times a week, so I have used them maybe 7 times.",3,1,neutral
